襯衫	衬衫	chènshān	shirt, blouse, CL:件[jian4]	[sound:cmn-衬衫.mp3]
超級	超级	chāojí	super	[sound:cmn-超级.mp3]
吵架	吵架	chǎo jià	quarrel, have a row/spat	[sound:cmn-吵架.mp3]
襯衣	衬衣	chènyī	shirt, CL:件[jian4]	[sound:cmn-衬衣.mp3]
稱為	称为	chēngwéi	call as	[sound:cmn-称为.mp3]
成功	成功	chénggōng	succeed	[sound:cmn-成功.mp3]
成果	成果	chéngguǒ	product, achievement, outcome, gain, production, fruit, positive result, progeny, job	[sound:cmn-成果.mp3]
成就	成就	chéngjiù	achievement, accomplishment, success	[sound:cmn-成就.mp3]
成熟	成熟	chéngshú	ripe, mature	[sound:cmn-成熟.mp3]
成立	成立	chénglì	found, establish, be tenable, hold water	[sound:cmn-成立.mp3]
成員	成员	chéngyuán	member	[sound:cmn-成员.mp3]
成長	成长	chéngzhǎng	grow up, mature	[sound:cmn-成长.mp3]
城	城	chéng	wall, city wall, city, kasbah, town, township, burgh, castle, burg	[sound:cmn-城.mp3]
城市	城市	chéngshì	city, town, CL:座[zuo4]	[sound:cmn-城市.mp3]
持續	持续	chíxù	perennate, hang on, carry_over, persist, steady, keep, carry over, keep on, proceed, stretch, carry_on, retain, sustain, persevere, continuity, endure, stay, continue, hang in, hold, maintain, run, span, go on, run for, last, go along, exist, hold on	[sound:cmn-持续.mp3]
程度	程度	chéngdù	latitude, rate, degree, point, measure, way, grade, gree, pitch, cut, length, plane, stage, level, extent, scale, notch	[sound:cmn-程度.mp3]
初	初	chū	at the beginning of, in the early part of	[sound:cmn-初.mp3]
充滿	充满	chōngmǎn	swarm, be brimming, inhabit, be brimming with, teem, crawl, fill, lard, pullulate with, brim, be permeated with, bathe, be filled with, permeated with, abound in, implement, exuberate, fill up, flow, abound, burst, perfuse, foam, bristle, crackle, inform, pervade, be imbued with, simmer, glut, teem in, permeate, congest, be full of, reek, charge, suffuse, pullulate, overfill, swell	[sound:cmn-充满.mp3]
初步	初步	chūbù	initially, preliminarily, tentatively	[sound:cmn-初步.mp3]
初級	初级	chūjí	junior, primary	[sound:cmn-初级.mp3]
重	重	zhòng	heavy, weighty, important, considerable in amount/value	[sound:cmn-重.mp3]
初中	初中	chūzhōng	junior high school, abbr. for 初級中學|初级中学[chu1 ji2 zhong1 xue2]	[sound:cmn-初中.mp3]
除了	除了	chúle	except, besides	[sound:cmn-除了.mp3]
處理	处理	chǔlǐ	handle, deal with, dispose of, process	[sound:cmn-处理.mp3]
傳	传	chuán	pass (on), hand down, impart, teach, spread, transmit	[sound:cmn-传.mp3]
傳播	传播	chuánbō	disseminate, propagate, spread	[sound:cmn-传播.mp3]
傳說	传说	chuánshuō	legend	[sound:cmn-传说.mp3]
創新	创新	chuàngxīn	bring forth new ideas, blaze new trails	[sound:cmn-创新.mp3]
創造	创造	chuàngzào	create, produce, bring about	[sound:cmn-创造.mp3]
傳來	传来	chuánlái	spread, arise, salute, deliver something to here	[sound:cmn-传来.mp3]
創作	创作	chuàngzuò	creative work, creation	[sound:cmn-创作.mp3]
創業	创业	chuàngyè	start undertaking, do pioneering work	[sound:cmn-创业.mp3]
從前	从前	cóngqián	previously, formerly, once upon a time	[sound:cmn-从前.mp3]
從來	从来	cónglái	all along, at all times, always	[sound:cmn-从来.mp3]
從事	从事	cóngshì	engross, have, join, treat, plow, handle, follow, embark, undertake, attend_to, attack, occupy, absorb, go_into, work, engage, prosecute, go_about, go in for, pursue, be, meddle, embark_on, perform, enter, cover, deal, address, be engaged in, deal with, place, wage	[sound:cmn-从事.mp3]
存	存	cún	harbour, keep, deposit (money), gather, harbor, cherish, accumulate, existence, live, leave with, retain, reserve, save, consist, accumulation, preserve, survival, store, survive, check (luggage), collect, deposit, place, bank, check, exist, be in stock, remain on balance	[sound:cmn-存.mp3]
村	村	cūn	village, variant of 村[cun1]	[sound:cmn-村.mp3]
存在	存在	cúnzài	exist, be	[sound:cmn-存在.mp3]
錯誤	错误	cuòwù	error, blunder	[sound:cmn-错误.mp3]
達到	达到	dá dào	extend to, find, fulfil, compass, encompass, extend, gain, answer, achievement, succeed, fulfill, live_up_to, attainment, strain, bring_up, achieve, get to, touch, strive, make, accomplish, progress to, come, hit, come_out, obtain, reach, attain, clock_up, suffice, do, get, arrive_at	[sound:cmn-达到.mp3]
打破	打破	dǎpo	shiver, better, explode, smash, crush, fall apart, discomfit, part, shatter, force, murder, wear, break, bust, drub, wear out	[sound:cmn-打破.mp3]
大概	大概	dàgài	chiefly, if not, perchance, approximately, believably, maybe, presumably, plausibly, almost, conceivably, most likely, assumedly, ablings, likely, perhaps, probably, supposedly, ablins, credibly, assumably, belike	[sound:cmn-大概.mp3]
打聽	打听	dǎting	to ask about, to make some inquiries, to ask around	[sound:cmn-打听.mp3]
大使館	大使馆	dàshǐguǎn	embassy, CL:座[zuo4],個|个[ge4]	[sound:cmn-大使馆.mp3]
大約	大约	dàyuē	about, around, probably, likely	[sound:cmn-大约.mp3]
代	代	dài	period, generation	[sound:cmn-代.mp3]
代表	代表	dàibiǎo	representative, delegate	[sound:cmn-代表.mp3]
大夫	大夫	dàfū	a senior official in feudal China, physician, senior official, doctor	[sound:cmn-大夫.mp3]
代表團	代表团	dàibiǎotuán	contingent, delegacy, mission, deputation, delegation	[sound:cmn-代表团.mp3]
帶動	带动	dài dòng	drive, spur on, bring along	[sound:cmn-带动.mp3]
單元	单元	dānyuán	module, unit, unit of teaching materials, residential unit	[sound:cmn-单元.mp3]
當初	当初	dāngchū	at that time, originally	[sound:cmn-当初.mp3]
帶領	带领	dàilǐng	lead (army/party/etc.), guide	[sound:cmn-带领.mp3]
當然	当然	dāngrán	certainly, of course	[sound:cmn-当然.mp3]
當地	当地	dāngdì	locality, the place (named/mentioned/etc.)	[sound:cmn-当地.mp3]
當中	当中	dāngzhōng	in the middle/center	[sound:cmn-当中.mp3]
刀	刀	dāo	knife, sword, blade, sth. shaped like a knife	[sound:cmn-刀.mp3]
導演	导演	dǎoyǎn	director	[sound:cmn-导演.mp3]
到達	到达	dàodá	find, arrive at, go_into, get_in, go, come, show, hit, strike, arrive, fetch_up, range, show_up, gain, come_to, win, reach, come to, attain, lead, go_down, come_in, arrival, get_at, get to, get, touch, make, come_through, arrive_at, land	[sound:cmn-到达.mp3]
得分	得分	dé fēn	score	[sound:cmn-得分.mp3]
到底	到底	dàodǐ	to the end, at last, after all	[sound:cmn-到底.mp3]
等待	等待	děngdài	wait for, await	[sound:cmn-等待.mp3]
底下	底下	dǐxia	under, below, beneath	[sound:cmn-底下.mp3]
地區	地区	dìqū	section, country, area, latitude, zone, terrain, parts, locality, sector, province, prefecture, region, district, faubourg	[sound:cmn-地区.mp3]
電視臺	电视台	diànshìtái	television station, station, spreader, broadcaster, TV station	[sound:cmn-电视台.mp3]
電臺	电台	diàntái	transceiver, transmitter-receiver, broadcasting station	[sound:cmn-电台.mp3]
電子郵件	电子邮件	diànzǐyóujiàn	email, CL:封[feng1],份[fen4]	[sound:cmn-电子邮件.mp3]
調	调	diào	to transfer, to move (troops or cadres), to investigate, to enquire into, accent, view, argument, key (in music), mode (music), tune, tone, melody, to harmonize, to reconcile, to blend, to suit well, to adjust, to regulate, to season (food), to provoke, to incite	[sound:cmn-调.mp3]
電視劇	电视剧	diànshìjù	TV play, soap opera, CL:部[bu4]	[sound:cmn-电视剧.mp3]
調查	调查	diàochá	investigate, look into, survey	[sound:cmn-调查.mp3]
訂	订	dìng	subscribe to, agree on, revise, draw up, staple together, book (seats), conclude, order, book, subscribe, make corrections	[sound:cmn-订.mp3]
定期	定期	dìngqī	fixed (of time), periodically, regularly	[sound:cmn-定期.mp3]
東部	东部	dōngbù	orient, East, eastward, east	[sound:cmn-东部.mp3]
動人	动人	dòngrén	moving, fetch, emotional, attractive, touching	[sound:cmn-动人.mp3]
讀者	读者	dúzhě	audience, subscriber, reader	[sound:cmn-读者.mp3]
動力	动力	dònglì	driving force, impetus, motivity, (motive) power, wheel, (motive) power/force, agency, vector, dynamics, force, motive_power, momentum, power	[sound:cmn-动力.mp3]
短褲	短裤	duǎnkù	short pants, shorts	[sound:cmn-短裤.mp3]
短處	短处	duǎnchu	shortcoming, defect, fault, one's weak points	[sound:cmn-短处.mp3]
斷	断	duàn	give up, cut off, break off, stop, abstain from, judge, snap, break, decide	[sound:cmn-断.mp3]
短期	短期	duǎnqī	short term, short-term	[sound:cmn-短期.mp3]
隊員	队员	duìyuán	team member	[sound:cmn-队员.mp3]
對待	对待	duìdài	treat, approach, handle	[sound:cmn-对待.mp3]
對方	对方	duìfāng	other party, the other party, fellow, party, other side, adversary, other side/party	[sound:cmn-对方.mp3]
對象	对象	duìxiàng	boy/girl friend, mate, fair game, boy friend, prey, boy, object, quarry, target, girl friend, catch, match	[sound:cmn-对象.mp3]
對手	对手	duìshǒu	mate, competitor, opposite, antagonist, comparative, contender, adversary, opponent, opposition, counterpart, equal, counterworker, rival, match	[sound:cmn-对手.mp3]
發表	发表	fābiǎo	voice, enounce, enunciate, publish, free, sound, announce, pronounce, deliver, circulation, put_out, release, issue, vend, circularize, give, give_out, denote, present, circulate, publicize, blazon, promulgate, mouth	[sound:cmn-发表.mp3]
頓	顿	dùn	m.[event]	[sound:cmn-顿.mp3]
發出	发出	fā chū	voice, send_out, give_forth, send out, exhale, sound, fetch, pass off, shoot, effuse, issue, emanate, raise, give, shed, send/give out, utter, go, escape, proceed, send, give forth, give_off, give off, fall, eradiate, emit, flash, scintillate, issue_forth, give_out, give out, clank, reek, place, breathe	[sound:cmn-发出.mp3]
發達	发达	fādá	developed, flourishing	[sound:cmn-发达.mp3]
發動	发动	fādòng	start, launch, mobilize, arouse	[sound:cmn-发动.mp3]
發明	发明	fāmíng	invention	[sound:cmn-发明.mp3]
發生	发生	fāshēng	happen, occur, take place	[sound:cmn-发生.mp3]
發送	发送	fāsong	to transmit, to dispatch, to issue (an official document or credential)	[sound:cmn-发送.mp3]
發言	发言	fāyán	speak, make statement/speech	[sound:cmn-发言.mp3]
發展	发展	fāzhǎn	develop, expand, grow	[sound:cmn-发展.mp3]
反復	反复	fǎnfù	repeatedly, backward_and_forward	[sound:cmn-反复.mp3]
反應	反应	fǎnyìng	reaction, response, repercussion	[sound:cmn-反应.mp3]
反正	反正	fǎnzheng	anyway, anyhow, in any case	[sound:cmn-反正.mp3]
範圍	范围	fànwéi	demesne, latitude, shot, compass, extensity, panorama, parameter, boundary, arena, stretch, territory, radius, spectrum, scope, extension, sphere, orbit, circumscription, limits, purview, grasp, extent, region, space, limit, hemisphere, horizon, envelope, bounds, realm, terrain, tether, sphere of influence, range, circuit, domain, precinct, reach, area, length, spread, bailiwick, ambit, con	[sound:cmn-范围.mp3]
反對	反对	fǎnduì	to fight against, to oppose, to be opposed to, opposition	[sound:cmn-反对.mp3]
防	防	fáng	guard against, guard, prevent, prepare against, defence, resistance, guard/prepare against, resist, defend, provide against	[sound:cmn-防.mp3]
防止	防止	fángzhǐ	estop, guard against, preclude, prevention, inhibit, avoidance, help, cumber, prevent, forbid, prohibit, obviate, restrain, deter, avoid, head_off, debar, guard, help oneself, ward_off, constrain, ward, encumber, avert, ward off, disenable, forfend, shield, countercheck, forestall, keep_from, foreclose	[sound:cmn-防止.mp3]
方式	方式	fāngshì	path, plan, pattern, tenor, system, method, manner, style, way, guise, fashion, wise, means, shape, how, embodiment, agency, gate, mode, sort	[sound:cmn-方式.mp3]
房東	房东	fángdōng	landlord	[sound:cmn-房东.mp3]
訪問	访问	fǎngwèn	visit, call on, interview	[sound:cmn-访问.mp3]
放到	放到	fàng dào	Put in	[sound:cmn-放到.mp3]
房屋	房屋	fángwū	casa, premises, buildings, digging, houses, housing, tenement, house	[sound:cmn-房屋.mp3]
費	费	fèi	cost, spend, expend	[sound:cmn-费.mp3]
飛行	飞行	fēixíng	fly	[sound:cmn-飞行.mp3]
房租	房租	fángzū	rent for a room or house	[sound:cmn-房租.mp3]
費用	费用	fèiyong	tax, cost, expense, expenditure, due, rate, exes, outlay, outgo, fee, terms, toll, price, disbursement, fare, expenses, disbursal, retainer, pay, damage, charge, monetary value, consideration, outgoing	[sound:cmn-费用.mp3]
分別	分别	fēnbié	separately, respectively	[sound:cmn-分别.mp3]
分組	分组	fēn zǔ	divide into groups	[sound:cmn-分组.mp3]
分配	分配	fēnpèi	distribute, allot, assign	[sound:cmn-分配.mp3]
豐富	丰富	fēngfù	rich, abundant, plentiful	[sound:cmn-丰富.mp3]
風險	风险	fēngxiǎn	peril, danger, risk, hazard	[sound:cmn-风险.mp3]
否定	否定	fǒudìng	negate, deny	[sound:cmn-否定.mp3]
服裝	服装	fúzhuāng	turnout, wearing_apparel, clothing, investiture, rigging, costuming, toggery, habilimentation, habiliment, drapery, garb, attire, toilette, frock, costume, dress, investment, garmenture, rig, garment, setout, implement, garniture, getup, outfit	[sound:cmn-服装.mp3]
父母	父母	fùmǔ	parental, parents, father and mother, folks	[sound:cmn-父母.mp3]
否認	否认	fǒurèn	deny, disavow, repudiation, naysay, denial, gainsay, reject, veto, negate, disclaim, disown, challenge, dispute, renounce, disaffirm, negative, contradict, contravene, repudiate	[sound:cmn-否认.mp3]
福	福	fú	felicity, happiness, blessing, good fortune	[sound:cmn-福.mp3]
父親	父亲	fùqin	parent, father, pere, Pa, begetter, governor, abba, male parent, pater, guv	[sound:cmn-父亲.mp3]
負責	负责	fùzé	preside, be responsible for, see, entail, sponsor, be in charge of, blame, answer, undertake, liable, respond	[sound:cmn-负责.mp3]
複印	复印	fùyìn	to photocopy, to duplicate a document	[sound:cmn-复印.mp3]
付	付	fù	hand/turn over to, commit to, pay	[sound:cmn-付.mp3]
複雜	复杂	fùzá	complicated, complex	[sound:cmn-复杂.mp3]
改造	改造	gǎizào	recast, rebuild, re-form, reconstruct, remake, transformation, remould, transmake, reform, transform, remodel, reorganize, retread, remold, remodify, reshape, remoulding, redo, alter, recreate, transmute, make over, refashion, revamp	[sound:cmn-改造.mp3]
富	富	fù	be rich in, be full of	[sound:cmn-富.mp3]
改進	改进	gǎijìn	improve	[sound:cmn-改进.mp3]
概念	概念	gàiniàn	estimate, conception, view, intention, image, estimation, idea, notion, concept, construct, paradox, approximation, impression	[sound:cmn-概念.mp3]
趕	赶	gǎn	run after, pursue	[sound:cmn-赶.mp3]
趕到	赶到	gǎndào	leave for, hurry to	[sound:cmn-赶到.mp3]
趕快	赶快	gǎnkuài	quickly, hastily	[sound:cmn-赶快.mp3]
趕緊	赶紧	gǎnjǐn	hasten, double-quick, losing no time, hurriedly	[sound:cmn-赶紧.mp3]
敢	敢	gǎn	dare, make bold, have courage to, be sure, have confidence to, venture, have the confidence to, be certain	[sound:cmn-敢.mp3]
感冒	感冒	gǎnmào	catch cold	[sound:cmn-感冒.mp3]
感受	感受	gǎnshòu	perception, sentiment, mood	[sound:cmn-感受.mp3]
幹嗎	干吗	gànmá	see 幹嘛|干嘛[gan4 ma2]	[sound:cmn-干吗.mp3]
感情	感情	gǎnqíng	warmheartedness, reticence, sensation, affection, susceptibility, feeling, feelings, heart, affective, withers, expression, tenderness, emotion, sentiment, fondness, soul, affectionateness, soulfulness, passion	[sound:cmn-感情.mp3]
高速	高速	gāosù	great speed, velocity, high speed, high	[sound:cmn-高速.mp3]
高速公路	高速公路	gāosùgōnglù	expressway, highway, freeway	[sound:cmn-高速公路.mp3]
告別	告别	gàobié	valedictory, take_leave, part from, leave, parting, say good-bye to, bid farewell to	[sound:cmn-告别.mp3]
歌聲	歌声	gēshēng	voice, song, singing, sound of singing, singing voice	[sound:cmn-歌声.mp3]
歌迷	歌迷	gēmí	lover of song, fan of a singer	[sound:cmn-歌迷.mp3]
歌手	歌手	gēshǒu	warbler, voice, vocalist, singer, bulbul, performer, lark, songster	[sound:cmn-歌手.mp3]
各	各	gè	det.: each, every	[sound:cmn-各.mp3]
個性	个性	gèxìng	kidney, specific property, personalism, fibre, individuation, personhood, particularity, fiber, character, individual character, self-identity, mentality, idiosyncrasy, spirit, individuality, individualism, selfhood, personality	[sound:cmn-个性.mp3]
個人	个人	gèrén	individual person, man_jack, personal, individual (person), man jack, individual, individuality, identity	[sound:cmn-个人.mp3]
各位	各位	gèwèi	everybody, all (guests, colleagues etc), all of you	[sound:cmn-各位.mp3]
各地	各地	gèdì	in all parts of (a country), various regions	[sound:cmn-各地.mp3]
各種	各种	gèzhǒng	every kind of, all kinds of, various kinds	[sound:cmn-各种.mp3]
根本	根本	gēnběn	at all, utterly	[sound:cmn-根本.mp3]
各自	各自	gèzì	each, respective, severalty, oneself	[sound:cmn-各自.mp3]
更加	更加	gèngjiā	(even) more	[sound:cmn-更加.mp3]
工程師	工程师	gōngchéngshī	technologist, engineer, applied scientist	[sound:cmn-工程师.mp3]
工夫	工夫	gōngfu	workmanship, skill, art	[sound:cmn-工夫.mp3]
工具	工具	gōngjù	stock-in-trade, instrumentality, instrument, ministry, hand_tool, escalator, creature, utensil, material, gear, pawn, lobster-joint, cat's-paw, kit, apparatus, tool, appurtenances, paraphernalia, means, wood, tackle, implement, medium, lever, outfit	[sound:cmn-工具.mp3]
工業	工业	gōngyè	industrial, industry	[sound:cmn-工业.mp3]
工廠	工厂	gōngchǎng	layout, mill, factory, remuneration, workshop, industrial plant, plant, hacienda, manufactory, works, shop	[sound:cmn-工厂.mp3]
工資	工资	gōngzī	earning, hire, remuneration, screw, laborage, pay, paycheck, wages, earnings, pay_packet, salary, wage_scale, differential, wage	[sound:cmn-工资.mp3]
公布	公布	gōngbù	promulgate, announce, publish	[sound:cmn-公布.mp3]
公共	公共	gōnggòng	common, commonly, publicly, public, communal	[sound:cmn-公共.mp3]
公開	公开	gōngkāi	bare, air, unclose, publish, come_out, make known to the public, publicize, divulgate, overt, publicise, public, disclosure, make known to public, unfurl, make public	[sound:cmn-公开.mp3]
公務員	公务员	gōngwùyuán	jobholder, servant, public_servant, official, government official worker, functionary, government employee, public servant, officeholder, officialdom, officer, orderly, civil servant, government officials	[sound:cmn-公务员.mp3]
功課	功课	gōngkè	task, schoolwork, homework, preparation, prep, subject, lesson	[sound:cmn-功课.mp3]
公民	公民	gōngmín	freeman, citizen, denizen, national, civic, freewoman, commonwealth, burgher, civics	[sound:cmn-公民.mp3]
功能	功能	gōngnéng	functional, niche, function, competence, capacity, anatomy	[sound:cmn-功能.mp3]
共同	共同	gòngtóng	common, joint	[sound:cmn-共同.mp3]
功夫	功夫	gōngfu	workmanship, skill, art	[sound:cmn-功夫.mp3]
姑娘	姑娘	gūniang	quiff, cummer, gill, calico, girlie, missy, moll, damsel, fille, girl, jill, miss, judy, jeune fille, sheila, jane, lass, colleen, toots, daughter, young girl, lassie	[sound:cmn-姑娘.mp3]
共有	共有	gòngyǒu	to have altogether, in all	[sound:cmn-共有.mp3]
古	古	gǔ	ancient, age-old;not following current customs/practice	[sound:cmn-古.mp3]
古代	古代	gǔdài	ancient times, olden times	[sound:cmn-古代.mp3]
故鄉	故乡	gùxiāng	country, home, patria, place of birth, native place, hometown, homeland, motherland, birthplace	[sound:cmn-故乡.mp3]
關係	关系	guānxi	relation, bearing, impact, membership credentials, backdoor connections	[sound:cmn-关系.mp3]
關注	关注	guānzhù	follow with interest, pay close attention to	[sound:cmn-关注.mp3]
觀察	观察	guānchá	observe, survey, inspect	[sound:cmn-观察.mp3]
掛	挂	guà	hang, put up, hitch, ring up	[sound:cmn-挂.mp3]
觀看	观看	guānkàn	eye, view, watch, spectate, eyeball	[sound:cmn-观看.mp3]
觀念	观念	guānniàn	conception, intension, theory, philosophy, idolum, connotation, idea, sense, presentation, notion, concept, construct, intellection, presentment, thought, notional, conceit	[sound:cmn-观念.mp3]
管理	管理	guǎnlǐ	manage, supervise, take care of	[sound:cmn-管理.mp3]
觀眾	观众	guānzhòng	onlooker, TV audience, attendance, audience, spectator, viewers, followers, crowd, gallery, viewer, following, house, viewing audience	[sound:cmn-观众.mp3]
光明	光明	guāngmíng	bright, promising, openhearted, guileless	[sound:cmn-光明.mp3]
