菜單	菜单	càidān	menu, CL:份[fen4],張|张[zhang1]	[sound:cmn-菜单.mp3]
參觀	参观	cānguān	visit, tour	[sound:cmn-参观.mp3]
才	才	cái	then and only then, just now, only (before a number)	[sound:cmn-才.mp3]
參加	参加	cānjiā	join, attend, take part in, give (advice/etc.)	[sound:cmn-参加.mp3]
草地	草地	cǎodì	lawn, meadow, sod, turf, CL:片[pian4]	[sound:cmn-草地.mp3]
層	层	céng	m.[proximation]	[sound:cmn-层.mp3]
草	草	cǎo	female (of animals), herb, herbage, female, careless, hasty, grass, rough, wort, draft, straw	[sound:cmn-草.mp3]
差不多	差不多	chàbuduō	good enough	[sound:cmn-差不多.mp3]
長	长	zhǎng	long, be strong/good (in/at)	[sound:cmn-长.mp3]
查	查	chá	look into, consult, look up, search, investigate, consultation, audit, examination, investigation, check, examine	[sound:cmn-查.mp3]
常見	常见	chángjiàn	commonly seen	[sound:cmn-常见.mp3]
常用	常用	chángyòng	in common usage	[sound:cmn-常用.mp3]
場	场	chǎng	m.[event]	[sound:cmn-场.mp3]
超過	超过	chāo guò	overpass, overreach, outwalk, outstrip, overstep, outmarch, distance, pass, overstride, outpace, overtop, surpass, crown, exceed, overtake, preponderate, overrun, top, outrun, go_over, transcend, outrange, transgress, go past, break, excess, overhaul, overshine	[sound:cmn-超过.mp3]
超市	超市	chāoshì	supermarket, abbr. for 超級市場|超级市场, CL:家[jia1]	[sound:cmn-超市.mp3]
車輛	车辆	chēliàng	voiture, vehicular traffic, vehicle, cars, vehicle traffic, car, vehicles, carriage, rolling_stock, equipment	[sound:cmn-车辆.mp3]
成績	成绩	chéngjì	execution, carrying into action, achievement, result, showing, carrying out, performance, grade, success, doing, batting average	[sound:cmn-成绩.mp3]
稱	称	chēng	call	[sound:cmn-称.mp3]
重複	重复	chóngfù	repeat, duplicate	[sound:cmn-重复.mp3]
重新	重新	chóngxīn	over_again, newly, afresh, anew, again	[sound:cmn-重新.mp3]
出發	出发	chūfā	depart, get_off, proceed, take_the_road, part, set out, start from, start out, sidetrack, start/proceed from, stray, take the road, sally out, sally_forth, proceed from, set_off, sally forth, take off, start, set forth, set off, digress, straggle, start off, move	[sound:cmn-出发.mp3]
成為	成为	chéngwéi	find, join, comprise, turn to, commemorate, sample, entomb, come_up, commence, get hold, learn, add up, necessitate, run, make up, constitute, make, form, come, amount, represent, fall, presage, change, be, turn, turn into, become, line up, come up, shape, portend, foretell, get	[sound:cmn-成为.mp3]
成	成	chéng	become, turn into	[sound:cmn-成.mp3]
出國	出国	chū guó	go abroad (from one's own country)	[sound:cmn-出国.mp3]
出口	出口	chū kǒu	export	[sound:cmn-出口.mp3]
出門	出门	chū mén	go_out, go on journey, go out, go on a journey, be away from home	[sound:cmn-出门.mp3]
出生	出生	chūshēng	be born	[sound:cmn-出生.mp3]
出現	出现	chūxiàn	appear, arise, emerge	[sound:cmn-出现.mp3]
出院	出院	chū yuàn	to leave hospital, to be discharged from hospital	[sound:cmn-出院.mp3]
出租	出租	chūzū	hire, let, rent	[sound:cmn-出租.mp3]
出租車	出租车	chūzūchē	taxi, (Taiwan) rental car	[sound:cmn-出租车.mp3]
吹	吹	chuī	fall through (of plans), wind, fall through, tout, play, gasconade, shoot a line, blow, break up, chuff, vaunt, boast, brag, gas, bluster, talk big, break off, toot, swash, play (wind instruments), huff, puff, land	[sound:cmn-吹.mp3]
春節	春节	Chūn Jié	Spring Festival (Chinese New Year)	[sound:cmn-春节.mp3]
船	船	chuán	bottom, body, ship, catcher, bow, bark, boat, shipboard, prow, watercraft, craft, drone, vessel, keel, sailer	[sound:cmn-船.mp3]
春天	春天	chūntiān	spring (season), CL:個|个[ge4]	[sound:cmn-春天.mp3]
詞典	词典	cídiǎn	lexicon, dictionary	[sound:cmn-词典.mp3]
詞	词	cí	vocable, words, phrase, a kind of poetry originating in Tang dyn, statement, a form of classical poetry, part of speech, speech, Ci, Chinese poetry, term, word	[sound:cmn-词.mp3]
詞語	词语	cíyǔ	word (general term including monosyllables through to short phrases), term (e.g. technical term), expression	[sound:cmn-词语.mp3]
答應	答应	dāying	agree, promise	[sound:cmn-答应.mp3]
打工	打工	dǎ gōng	work part-time while studying in college, work as an employee, etc.	[sound:cmn-打工.mp3]
從小	从小	cóngxiǎo	from childhood, as a child	[sound:cmn-从小.mp3]
打算	打算	dǎsuan	mean, specify, plan, think, intention, propose, design, purpose, contemplate, allot, destine, calculate, intend, designate, be after	[sound:cmn-打算.mp3]
打印	打印	dǎyìn	to print, to seal, to stamp	[sound:cmn-打印.mp3]
大部分	大部分	dàbùfen	det.: most of, the majority of	[sound:cmn-大部分.mp3]
大大	大大	dàda	greatly, enormously, (dialect) dad, uncle	[sound:cmn-大大.mp3]
大多數	大多数	dàduōshù	det.: most of, the majority of	[sound:cmn-大多数.mp3]
大家	大家	dàjiā	sundry, great master, rich and influential family, pontiff, all of us, everyone, authority, master, distinguished family	[sound:cmn-大家.mp3]
大海	大海	dǎhǎi	seaway, sea, the open sea	[sound:cmn-大海.mp3]
大量	大量	dàliàng	det.: any numer of, a great many	[sound:cmn-大量.mp3]
大門	大门	dàmén	barndoor, portal, main entrance, front_door, gate, door, entry, main door/gate, front door, main entrance/door/gate, entrance	[sound:cmn-大门.mp3]
大人	大人	dàren	grownup, adult, milord, respectful salutation for one's seniors/, grown-up, respectful salutation for one's parents, Your Excellency, panjandrum, Highness, respectful salutation for one's parents/seniors/etc., Tuan, Bahadur, bahadur, sahib	[sound:cmn-大人.mp3]
大聲	大声	dàshēng	loud, loud voice	[sound:cmn-大声.mp3]
大衣	大衣	dàyī	overcoat, topcoat, cloak, CL:件[jian4]	[sound:cmn-大衣.mp3]
大自然	大自然	dàzìrán	wild, earth, nature, natural state, state of nature	[sound:cmn-大自然.mp3]
帶	带	dài	look after, raise	[sound:cmn-带.mp3]
帶來	带来	dài lái	bring, redound, impart, bring_on, bring on, express, fetch, lend, convey, contribute, bring about, bestow, carry, bring oneself, add, usher, incur, land	[sound:cmn-带来.mp3]
單位	单位	dānwèi	department, unit, denomination, module, building block, unit of measurement, monad, unit (in measurement or organization)	[sound:cmn-单位.mp3]
大小	大小	dàxiǎo	calibre, measurement, admeasurement, bulk, proportion, magnitude, extent, degree of seniority, dimension, girth, size, adults and children	[sound:cmn-大小.mp3]
但	但	dàn	conj.: but, yet, still, nevertheless, only, merely	[sound:cmn-但.mp3]
但是	但是	dànshì	conj.: but, however, yet, still	[sound:cmn-但是.mp3]
蛋	蛋	dàn	clump, egg, lump, bunch, an egg-shaped thing	[sound:cmn-蛋.mp3]
當	当	dāng	when, while	[sound:cmn-当.mp3]
當時	当时	dāngshí	then, at that time, while, at once, right away	[sound:cmn-当时.mp3]
到處	到处	dàochù	universally, everywhere, everyplace, far and near, about, around, far and wide, all_over, high_and_low, all over, throughout, high and low, far_and_near, passim, abroad, at all places	[sound:cmn-到处.mp3]
道	道	dào	say, speak, talk, think, suppose	[sound:cmn-道.mp3]
道路	道路	dàolù	track, path, runway, steps, route, course, toby, road, thoroughfare, way	[sound:cmn-道路.mp3]
倒	倒	dào	actually	[sound:cmn-倒.mp3]
道理	道理	dàoli	thread, principle, the right way, theory, reason, argument, sense, order, truth, rationality	[sound:cmn-道理.mp3]
得	得	de	should be, need	[sound:cmn-得.mp3]
得出	得出	dé chū	to obtain (results), to arrive at (a conclusion)	[sound:cmn-得出.mp3]
的話	的话	dehuà	conj.: if	[sound:cmn-的话.mp3]
等	等	děng	conj.: and so on, etc	[sound:cmn-等.mp3]
等到	等到	děngdào	until	[sound:cmn-等到.mp3]
燈	灯	dēng	blowlamp, lantern, light source, light, lamp, tube, valve, burner	[sound:cmn-灯.mp3]
低	低	dī	let droop, hang down, lower	[sound:cmn-低.mp3]
等於	等于	děngyú	be equal to, tantamount to, equal, be equal, amount, reach, be, be equivalent to	[sound:cmn-等于.mp3]
地鐵	地铁	dìtiě	subway, metro	[sound:cmn-地铁.mp3]
地球	地球	dìqiú	the earth/globe, globe, world, Earth, ball, terrene, earth, the globe, the earth	[sound:cmn-地球.mp3]
地鐵站	地铁站	dìtiězhàn	subway station	[sound:cmn-地铁站.mp3]
店	店	diàn	shop, store, inn	[sound:cmn-店.mp3]
點頭	点头	diǎntóu	take a bow, nod one's head, noddle, nod	[sound:cmn-点头.mp3]
東北	东北	dōngběi	Northeast China, Manchuria	[sound:cmn-东北.mp3]
東方	东方	dōngfāng	oriental, dawning, northeast, eastward, E, Orient, orient, orientation, the Orient, Surname, sunrise, eastern, eastern hemisphere, Dongfang, due east, East, the East, east, the east	[sound:cmn-东方.mp3]
冬天	冬天	dōngtiān	winter, CL:個|个[ge4]	[sound:cmn-冬天.mp3]
掉	掉	diào	drop, reduce, exchange, lose, fall behind, be missing, fall, knock, come off, change, shed, turn	[sound:cmn-掉.mp3]
東南	东南	dōngnán	sou'-east, Southeast China, southeast, SE	[sound:cmn-东南.mp3]
懂得	懂得	dǒngde	experience, know, live, understanding, understand, twig, gaum, grasp	[sound:cmn-懂得.mp3]
動物	动物	dòngwù	thing, critter, crittur, zoic, anthropomorphism, animal, deer, animate being, beast, creature, burrow, sire, worker, fauna, brute	[sound:cmn-动物.mp3]
動物園	动物园	dòngwùyuán	zoological_garden, zoo, zoological garden, menagerie	[sound:cmn-动物园.mp3]
度	度	dù	m.[activity]	[sound:cmn-度.mp3]
讀音	读音	dúyīn	pronunciation, literary (rather than colloquial) pronunciation of a Chinese character	[sound:cmn-读音.mp3]
短	短	duǎn	short, brief	[sound:cmn-短.mp3]
短信	短信	duǎnxìn	text message, SMS	[sound:cmn-短信.mp3]
段	段	duàn	m.[general]	[sound:cmn-段.mp3]
隊	队	duì	m.[general]	[sound:cmn-队.mp3]
隊長	队长	duìzhǎng	captain, chieftain, skipper, police chief, header, headman, commandant, police captain, sirdar, team leader	[sound:cmn-队长.mp3]
懂	懂	dǒng	have, comprehend, understanding, understand, compass, grasp, get the picture, glom, know, apprehend, twig, savvy, follow, make out, dig	[sound:cmn-懂.mp3]
對話	对话	duìhuà	dialogue	[sound:cmn-对话.mp3]
對面	对面	duìmiàn	opposite	[sound:cmn-对面.mp3]
多	多	duō	many, much, more, more than the correct/required number, excessive, too much, much/far more	[sound:cmn-多.mp3]
多久	多久	duōjiǔ	how long?	[sound:cmn-多久.mp3]
對	对	duì	correct, true, toward	[sound:cmn-对.mp3]
多麼	多么	duōme	to what extent, to what degree, however, what, how	[sound:cmn-多么.mp3]
多數	多数	duōshù	trillions, millions, mort, relative majority, throng, det : majority, prevalence, multitude, lac, Host, host, bulk, horde, raft, million, lakh, rimption, pack, skit, strength, acre, generality, ruck, chunk, number, shoal, multiplicity, billions, preponderance, jillions, zillions, grist, world, majority, meiny, regiment, legion, mass, plurality	[sound:cmn-多数.mp3]
多雲	多云	duōyún	cloudy (meteorology)	[sound:cmn-多云.mp3]
而且	而且	érqiě	conj.: furthermore, and	[sound:cmn-而且.mp3]
發	发	fā	distribute	[sound:cmn-发.mp3]
發現	发现	fāxiàn	find, discover	[sound:cmn-发现.mp3]
飯館	饭馆	fànguǎn	restaurant, CL:家[jia1]	[sound:cmn-饭馆.mp3]
方便	方便	fāngbiàn	convenient	[sound:cmn-方便.mp3]
方便麵	方便面	fāngbiànmiàn	instant noodles	[sound:cmn-方便面.mp3]
方法	方法	fāngfǎ	know-how, plan, attack, system, stepping-stone, manner, method, gateway, idea, measure, way, guise, key, wise, quomodo, plan of attack, tack, machinery, process, avenue, modus, how, means, channel, gate, approach, agency, gamesmanship, mode, medium, sort	[sound:cmn-方法.mp3]
方面	方面	fāngmiàn	side, aspect, sector, part, light, facet, behalf, way, respect, direction, bearing, field, phase, sphere, angle, hand	[sound:cmn-方面.mp3]
放下	放下	fàngxià	set_down, set down, lay/put down, lay, lower, lay_down, draw, lay down, dismount, put_down, plank, drop_away, deposit, digress, drop_off, depose, put down, place down	[sound:cmn-放下.mp3]
方向	方向	fāngxiang	path, set, directional, aspect, tenor, course, lay, exposure, way, range, aim, trend, direction, bearing, orientation, hand, tack, way of life, quarter, channel, line, heading	[sound:cmn-方向.mp3]
分	分	fēn	m.[general]	[sound:cmn-分.mp3]
分開	分开	fēn kāi	rive, uncouple, unyoke, divaricate, detach, disjoint, cleave, shift, break_up, cut, segregate, isolate, divorce, severalize, unclasp, divide, dissever, disjoin, break, come off, demarcate, fork, sever, sequester, disconnect, part, come away, sunder, break up, keep apart, separate, diverge, branch, set_off, ramify, split, sequestrate, untwine, separation, set apart, parcel	[sound:cmn-分开.mp3]
分數	分数	fēnshù	point, score, mark, grade, fraction, football score, numeric	[sound:cmn-分数.mp3]
放心	放心	fàng xīn	disburden, set one's mind at rest, set one's mood at rest, be at ease, feel relieved, rest assured	[sound:cmn-放心.mp3]
分鐘	分钟	fēnzhōng	m.[standard]	[sound:cmn-分钟.mp3]
服務	服务	fúwù	be in the service of, serve	[sound:cmn-服务.mp3]
複習	复习	fùxí	to review, revision, variant of 復習|复习[fu4 xi2]	[sound:cmn-复习.mp3]
份	份	fèn	m.[general]	[sound:cmn-份.mp3]
封	封	fēng	m.[general]	[sound:cmn-封.mp3]
改	改	gǎi	alteration, rectification, transformation, change, correct, put ... right, transform, rectify, revision, switch over to, ameliorate, revise, put right, amend, correction, gybe, alter	[sound:cmn-改.mp3]
改變	改变	gǎibiàn	change, transform	[sound:cmn-改变.mp3]
該	该	gāi	det.: this, that	[sound:cmn-该.mp3]
感到	感到	gǎndào	feel, sense	[sound:cmn-感到.mp3]
感動	感动	gǎndòng	be touched, be moved, affect, feel, stir, thrill, melt, magnetize, inspire, touch, reach, move	[sound:cmn-感动.mp3]
乾杯	干杯	gān bēi	to drink a toast, Cheers! (proposing a toast), Here's to you!, Bottoms up!, lit. dry cup	[sound:cmn-干杯.mp3]
感覺	感觉	gǎnjué	sense perception, feeling	[sound:cmn-感觉.mp3]
幹活兒	干活儿	gànhuór5	to work, manual labor	[sound:cmn-干活儿.mp3]
剛	刚	gāng	exactly, only a short while ago, just now, barely, only just, just	[sound:cmn-刚.mp3]
剛纔	刚才	gāngcái	(just) a moment ago	[sound:cmn-刚才.mp3]
剛剛	刚刚	gānggāng	just now, scarcely, fresh, only, exactly, a moment ago, hardly, but, just	[sound:cmn-刚刚.mp3]
高級	高级	gāojí	high-level, high-class, quality	[sound:cmn-高级.mp3]
感謝	感谢	gǎnxiè	thank, be grateful	[sound:cmn-感谢.mp3]
高中	高中	gāozhōng	senior middle school, senior high school, senior_high_school	[sound:cmn-高中.mp3]
個子	个子	gèzi	height, stature, build	[sound:cmn-个子.mp3]
更	更	gèng	more, still/even more, further, furthermore	[sound:cmn-更.mp3]
公共汽車	公共汽车	gōnggòng qìchē	bus, CL:輛|辆[liang4],班[ban1]	[sound:cmn-公共汽车.mp3]
公交車	公交车	gōngjiāochē	public transport vehicle, town bus, CL:輛|辆[liang4]	[sound:cmn-公交车.mp3]
公斤	公斤	gōngjīn	m.[standard]	[sound:cmn-公斤.mp3]
公路	公路	gōnglù	trunk road, calzada, route, main road, highroad, highway, road, thoroughfare, causeway, chaussee	[sound:cmn-公路.mp3]
公平	公平	gōngpíng	fair, just, impartial	[sound:cmn-公平.mp3]
公里	公里	gōnglǐ	m.[standard]	[sound:cmn-公里.mp3]
公園	公园	gōngyuán	common, green, garden, commons, park	[sound:cmn-公园.mp3]
公司	公司	gōngsī	place of business, business organization, incorporation, establishment, business concern, office, concern, business establishment, business, enterprise, company, corporation	[sound:cmn-公司.mp3]
故事	故事	gùshi	spiel, recital, relation, scam, rede, plot, yarn, narration, story, fiction, tale, history, legend, narrative	[sound:cmn-故事.mp3]
狗	狗	gǒu	dog	[sound:cmn-狗.mp3]
夠	够	gòu	be enough/sufficient/adequate	[sound:cmn-够.mp3]
故意	故意	gùyì	purposive, deliberate, willful, intentional	[sound:cmn-故意.mp3]
顧客	顾客	gùkè	chap, client, shopper, correspondent, constituency, patronage, trade, market, guest, clientele, newspaperman, newspaperwoman, newswriter, pressman, customer agent, customer, business	[sound:cmn-顾客.mp3]
關機	关机	guān jī	to turn off (a machine or device), to finish shooting a film	[sound:cmn-关机.mp3]
關心	关心	guānxīn	be concerned about	[sound:cmn-关心.mp3]
觀點	观点	guāndiǎn	view, aspect, stand, point_of_view, light, eyes, framework, sentiment, bet, standpoint, point of view, eye, viewpoint, slant, perspective, position, angle	[sound:cmn-观点.mp3]
廣場	广场	guǎngchǎng	mews, agora, public square, concourse, carrefour, piazza, plaza, square, campus, place	[sound:cmn-广场.mp3]
廣告	广告	guǎnggào	advertisement	[sound:cmn-广告.mp3]
過來	过来	guò lai	come over/up, up, come over, come up, come_over, come here	[sound:cmn-过来.mp3]
過年	过年	guònian	celebrate/spend New Year	[sound:cmn-过年.mp3]
國際	国际	guójì	international	[sound:cmn-国际.mp3]
過去	过去	guò qu	go over, pass by	[sound:cmn-过去.mp3]
海	海	hǎi	water, foam, bottom, main, huge group of people, Surname, sea catfish, the sea, sea, mare, drink, fishpond, briny, great capacity, Neptune, billow, huge group of things, depth, waters, pond, wave, brine, big lake	[sound:cmn-海.mp3]
過	过	guò	[aspect]	[sound:cmn-过.mp3]
海邊	海边	hǎibiān	coast, seaside, seashore, beach	[sound:cmn-海边.mp3]
好	好	hǎo	good	[sound:cmn-好.mp3]
喊	喊	hǎn	cry out, yell	[sound:cmn-喊.mp3]
好多	好多	hǎoduō	det : many, much	[sound:cmn-好多.mp3]
好處	好处	hǎochu	pull, profit, advantage, stead, benefit, virtu, welfare, virtue, good, behoof, goodness, gain, pap, beauty, beaut	[sound:cmn-好处.mp3]
好久	好久	hǎojiǔ	quite a while	[sound:cmn-好久.mp3]
好人	好人	hǎorén	a healthy person, good person, goodman, sb. who tries to get along with everyone, bawcock, good, agreeable individual, good egg, a person who tries to get along with everyone (oft	[sound:cmn-好人.mp3]
好事	好事	hǎoshì	good action, deed, thing or work (also sarcastic, 'a fine thing indeed'), charity, happy occasion, Daoist or Buddhist ceremony for the souls of the dead, to be meddlesome	[sound:cmn-好事.mp3]
好像	好像	hǎoxiàng	seem, be like	[sound:cmn-好像.mp3]
合適	合适	héshì	set, fit, accommodate, befit, suitable, right, appropriate, belong, beseem, becoming, suit	[sound:cmn-合适.mp3]
黑	黑	hēi	black, dark, wicked, sinister, vicious, be greedy, extort	[sound:cmn-黑.mp3]
河	河	hé	watercourse, stream, Yellow River, fluvial, river, drink	[sound:cmn-河.mp3]
黑板	黑板	hēibǎn	blackboard, CL:塊|块[kuai4],個|个[ge4]	[sound:cmn-黑板.mp3]
紅	红	hóng	in vogue, famous, redden, red, popular	[sound:cmn-红.mp3]
黑色	黑色	hēisè	black	[sound:cmn-黑色.mp3]
紅色	红色	hóngsè	red color	[sound:cmn-红色.mp3]
忽然	忽然	hūrán	suddenly	[sound:cmn-忽然.mp3]
後來	后来	hòulái	afterwards, later	[sound:cmn-后来.mp3]
護照	护照	hùzhào	passport	[sound:cmn-护照.mp3]
花	花	huā	spend, expend, cost	[sound:cmn-花.mp3]
花園	花园	huāyuán	flower garden	[sound:cmn-花园.mp3]
湖	湖	hú	water, waterfront, a name referring to the provinces of Hunan and Hub, lacustrine, loch, mere, lake, lough, Hunan and Hubei, laky	[sound:cmn-湖.mp3]
畫	画	huà	painting, pictures	[sound:cmn-画.mp3]
畫兒	画儿	huàr5	picture, drawing, painting	[sound:cmn-画儿.mp3]
畫家	画家	huàjiā	painterly, creative person, artist, painter, penman, artists	[sound:cmn-画家.mp3]
壞人	坏人	huàirén	hellion, bad person, scoundrel, badman, baddie, villain, malefactor, evildoer	[sound:cmn-坏人.mp3]
壞處	坏处	huàichu	harm, troubles, CL:個|个[ge4]	[sound:cmn-坏处.mp3]
歡迎	欢迎	huānyíng	invite, greet, take in, receive, welcome, gratulate, embrace, salute	[sound:cmn-欢迎.mp3]
黃	黄	huáng	Surname	[sound:cmn-黄.mp3]
換	换	huàn	adjourn, barter, exchange, commute, reseat, trade, conversion, convert, change	[sound:cmn-换.mp3]
黃色	黄色	huángsè	chrome, yellowness, yellow, salacity, or	[sound:cmn-黄色.mp3]
回	回	huí	return, go back	[sound:cmn-回.mp3]
回國	回国	huí guó	return to one's country	[sound:cmn-回国.mp3]
會	会	huì	to be able, can, will, to meet	[sound:cmn-会.mp3]
活動	活动	huódong	activity, maneuver, behavior	[sound:cmn-活动.mp3]
或	或	huò	conj.: or, either or	[sound:cmn-或.mp3]
或者	或者	huòzhě	conj.: or, either...or...	[sound:cmn-或者.mp3]
鷄	鸡	jī	capercailzie, Gallus gallus, giblets, chook, horse of the wood, capercaillie, gallinaceous, Tetrao urogallus, sultan, chicken	[sound:cmn-鸡.mp3]
機會	机会	jīhui	scouth, occasion, good luck, hap, liberty, fortune, opportunity, chance, joss, hazard, happy chance, probability, luck, scope, room, break, turn, opening	[sound:cmn-机会.mp3]
級	级	jí	level, rank, grade	[sound:cmn-级.mp3]
急	急	jí	rapid, fast, violent	[sound:cmn-急.mp3]
計劃	计划	jìhuà	plan, project, program	[sound:cmn-计划.mp3]
計算機	计算机	jìsuànjī	computer, (Tw) calculator, CL:臺|台[tai2]	[sound:cmn-计算机.mp3]
加	加	jiā	dramatise, plant, embroider, intercalate, lard, put in, blow up, inflict, deliver, aggrandize, plus, dramatize, increase, augment, embellish, augmentation, confer, append, add, pad, summate	[sound:cmn-加.mp3]
加油	加油	jiā yóu	gas, lubricate, oil, refuel, gas up, embolden, accelerate, lubrication, fuel, cheer, recreate, hearten, make an extra effort	[sound:cmn-加油.mp3]
家	家	jiā	family, household, home, house	[sound:cmn-家.mp3]
家庭	家庭	jiātíng	hearthstone, background, fireside, establishment, household, hearth, domestic, hearthside, menage, home, family unit, family, house	[sound:cmn-家庭.mp3]
家長	家长	jiāzhǎng	masterman, housemaster, graybeard, patriarch, parent of schoolchildren, patriarchal, goodman, patriarchate, paterfamilias, the head of a family, genearch, patriarchy, householder, head of household, the parent or guadian of a child	[sound:cmn-家长.mp3]
假	假	jiǎ	false, fake, phony, artificial	[sound:cmn-假.mp3]
假期	假期	jiàqī	season, holiday, leave, period of leave, vacation	[sound:cmn-假期.mp3]
檢查	检查	jiǎnchá	check, inspect, examine	[sound:cmn-检查.mp3]
件	件	jiàn	correspondence, paper, document, bit, m.[general], , single item, letter, piece	[sound:cmn-件.mp3]
見過	见过	jiànguò	See	[sound:cmn-见过.mp3]
講	讲	jiǎng	discourse, utter, talk, negotiation, make clear, negotiate, parley, pay attention to, speak, syllable, discuss, explain, tell, be particular about, explanation, interpretation, interpret, relate, discussion, stress, mouth, say, remark, verbalize	[sound:cmn-讲.mp3]
見到	见到	jiàndào	see, meet, perceive	[sound:cmn-见到.mp3]
健康	健康	jiànkāng	healthy, sound	[sound:cmn-健康.mp3]
講話	讲话	jiǎnghuà	parley, jaw, turn to, address, talk, speak, say, speak to	[sound:cmn-讲话.mp3]
交	交	jiāo	associate with, make friends, fall in with, mate	[sound:cmn-交.mp3]
交給	交给	jiāogěi	relinquish, give_away, submit, give to, hand/give to, hand to, give_up, reach, hand	[sound:cmn-交给.mp3]
交朋友	交朋友	jiāo péngyou	to make friends, (dialect) to start an affair with sb	[sound:cmn-交朋友.mp3]
交通	交通	jiāotōng	intercourse, commutation, transportation, communication, commuting, traffic, traffic_light, liaison man, communications, dealings, liaison	[sound:cmn-交通.mp3]
